"id","collection_run_id","webcam_id","timestamp","image_filename","fog_score","fog_level","confidence","reasoning","visibility_estimate","weather_conditions","status","error_message","cloud_storage_path","created_at"
"135","30","pacifica-pier","2025-08-30T16:31:26.205987Z","pacifica-pier_20250830_163126.jpg","5","Light Fog","0.8","A very thin layer of haze or light fog is visible on the horizon, slightly obscuring the distant view.  The sky is otherwise clear and visibility is good closer to the camera.","10000","[""Light Fog"", ""Clear Skies"", ""Partly Cloudy""]","success","","gs://karlcam-fog-data/images/pacifica-pier_20250830_163126.jpg","2025-08-30T16:31:28.519346Z"
"136","30","fogcam","2025-08-30T16:31:29.458773Z","fogcam_20250830_163129.jpg","0","Clear","1","The image shows a clear night scene.  Visibility is excellent; there is no indication of fog or reduced visibility.",">10000","[""Clear"", ""Night""]","success","","gs://karlcam-fog-data/images/fogcam_20250830_163129.jpg","2025-08-30T16:31:31.743672Z"
"137","30","montara-mountain","2025-08-30T16:31:32.414822Z","montara-mountain_20250830_163132.jpg","5","Light Fog","0.8","The distant mountains appear slightly hazy, suggesting a light fog in the valleys.  The sky is mostly clear and visibility is relatively good in the foreground. The haziness is subtle, but noticeable in the mid-ground and background.","8000","[""Light Fog"", ""Clear Skies""]","success","","gs://karlcam-fog-data/images/montara-mountain_20250830_163132.jpg","2025-08-30T16:31:35.692186Z"
"138","31","caltrans-i80-us101","2025-08-30T17:01:11.842624Z","caltrans-i80-us101_20250830_170111.jpg","10","Clear","0.95","The image shows good visibility.  Objects are clearly visible at a considerable distance. There is a slight haziness which could be interpreted as light fog but it does not significantly impair visibility.","1000+","[""Clear"", ""Possible light haze""]","success","","gs://karlcam-fog-data/images/caltrans-i80-us101_20250830_170111.jpg","2025-08-30T17:01:15.485301Z"
"139","31","marina-district","2025-08-30T17:01:15.793798Z","marina-district_20250830_170115.jpg","10","Light Fog","0.8","The image shows a slight haziness, particularly noticeable in the distant hills and the lower visibility of the Golden Gate Bridge towers.  The colors appear slightly muted. The overall clarity is good, with the bridge and ship easily visible, indicating only light fog.","5000","[""Light Fog"", ""Clear Skies""]","success","","gs://karlcam-fog-data/images/marina-district_20250830_170115.jpg","2025-08-30T17:01:18.34503Z"
"140","31","pacifica-pier","2025-08-30T17:01:18.767592Z","pacifica-pier_20250830_170118.jpg","5","Light Fog","0.8","A very faint haze is visible on the horizon, slightly obscuring the clarity of the distant ocean and sky.  This is not a dense fog, but a light reduction in visibility is apparent.","10000+","[""Light Fog"", ""Clear Skies (mostly)"", ""Partly Cloudy""]","success","","gs://karlcam-fog-data/images/pacifica-pier_20250830_170118.jpg","2025-08-30T17:01:21.081661Z"
"141","31","fogcam","2025-08-30T17:01:21.90459Z","fogcam_20250830_170121.jpg","0","Clear","1","The image shows a clear night scene.  There is no visible reduction in visibility due to fog or other atmospheric obscurants.  Objects are clearly visible at a distance.",">1000","[""Clear"", ""Night""]","success","","gs://karlcam-fog-data/images/fogcam_20250830_170121.jpg","2025-08-30T17:01:24.040247Z"
"142","31","montara-mountain","2025-08-30T17:01:24.854103Z","montara-mountain_20250830_170124.jpg","5","Light Fog","0.8","The mountains in the distance appear slightly hazy, suggesting the presence of light fog.  Visibility is reduced, but not significantly.  The sky remains mostly clear.","5000 meters","[""Light Fog"", ""Clear Skies""]","success","","gs://karlcam-fog-data/images/montara-mountain_20250830_170124.jpg","2025-08-30T17:01:27.944754Z"
"143","32","caltrans-i80-us101","2025-08-30T17:31:36.102559Z","caltrans-i80-us101_20250830_173136.jpg","10","Clear","0.95","The image shows good visibility of vehicles and roadway markings across the entire scene. There is no noticeable haze or reduction in clarity that would indicate fog.",">1000","[""Clear""]","success","","gs://karlcam-fog-data/images/caltrans-i80-us101_20250830_173136.jpg","2025-08-30T17:31:39.477216Z"
"144","32","marina-district","2025-08-30T17:31:39.774173Z","marina-district_20250830_173139.jpg","5","Clear","0.95","The image shows the Golden Gate Bridge and surrounding landscape with excellent visibility.  There is no noticeable haze or reduction in visibility that would indicate fog. Colors are vibrant and details are sharp across the entire image.",">10000","[""Clear"", ""Good Visibility""]","success","","gs://karlcam-fog-data/images/marina-district_20250830_173139.jpg","2025-08-30T17:31:42.093801Z"
"145","32","pacifica-pier","2025-08-30T17:31:42.514578Z","pacifica-pier_20250830_173142.jpg","5","Light Fog","0.8","There is a slight haze visible on the horizon, reducing the clarity of distant objects.  The sky is mostly clear, but a subtle veil of light fog seems to be present over the water.","10000 meters","[""Light Fog"", ""Clear Skies""]","success","","gs://karlcam-fog-data/images/pacifica-pier_20250830_173142.jpg","2025-08-30T17:31:44.827293Z"
"146","32","fogcam","2025-08-30T17:31:45.57974Z","fogcam_20250830_173145.jpg","0","Clear","1","The image shows a clear night scene.  There is no visible fog or haze obscuring the view of buildings and landscaping.  Lights are clearly visible at a distance.",">1000","[""Clear"", ""Night""]","success","","gs://karlcam-fog-data/images/fogcam_20250830_173145.jpg","2025-08-30T17:31:48.041401Z"
"147","32","montara-mountain","2025-08-30T17:31:48.732994Z","montara-mountain_20250830_173148.jpg","10","Light Fog","0.8","The mountains in the distance appear slightly hazy, suggesting a light fog or haze is present.  Visibility is reduced but not significantly. The sky is mostly clear.","5000 meters","[""Light Fog"", ""Clear Sky""]","success","","gs://karlcam-fog-data/images/montara-mountain_20250830_173148.jpg","2025-08-30T17:31:52.558225Z"
"148","33","caltrans-i80-us101","2025-08-30T18:01:32.236438Z","caltrans-i80-us101_20250830_180132.jpg","0","Clear","1","The image shows excellent visibility.  Objects are clearly defined at all distances visible in the frame. There is no haze or reduction in contrast that would indicate fog.",">1000","[""Clear""]","success","","gs://karlcam-fog-data/images/caltrans-i80-us101_20250830_180132.jpg","2025-08-30T18:01:35.473485Z"
"149","33","marina-district","2025-08-30T18:01:35.771911Z","marina-district_20250830_180135.jpg","5","Clear","0.95","The image shows the Golden Gate Bridge with good visibility.  There is no noticeable haze or reduction in clarity. Colors appear natural and details on the bridge and surrounding hills are easily discernible. The sky is also clear and shows no signs of fog.","10000+","[""Clear""]","success","","gs://karlcam-fog-data/images/marina-district_20250830_180135.jpg","2025-08-30T18:01:38.196165Z"
"150","33","pacifica-pier","2025-08-30T18:01:38.600444Z","pacifica-pier_20250830_180138.jpg","10","Light Fog","0.8","There is a slight haziness visible on the horizon, reducing the contrast and clarity of distant features.  The sky is mostly clear, however, and the overall visibility remains relatively good. The haziness appears more pronounced near the horizon, suggesting a light coastal fog.","10000 meters","[""Light Fog"", ""Clear Skies"", ""Coastal Fog""]","success","","gs://karlcam-fog-data/images/pacifica-pier_20250830_180138.jpg","2025-08-30T18:01:40.997985Z"
"151","33","fogcam","2025-08-30T18:01:41.820492Z","fogcam_20250830_180141.jpg","0","Clear","1","The image shows a clear night scene.  There is no visible fog or haze obscuring the view of buildings and landscaping.  Lights are clearly visible at a considerable distance.",">1000","[""Clear"", ""Night""]","success","","gs://karlcam-fog-data/images/fogcam_20250830_180141.jpg","2025-08-30T18:01:43.832397Z"
"202","43","montara-mountain","2025-08-30T23:01:43.173912Z","montara-mountain_20250830_230143.jpg","0","Clear","1","The image shows a clear blue sky with excellent visibility.  Mountains in the background are sharply defined, indicating no fog or haze present.",">10000","[""Clear"", ""Sunny""]","success","","gs://karlcam-fog-data/images/montara-mountain_20250830_230143.jpg","2025-08-30T23:01:46.096352Z"
"152","33","montara-mountain","2025-08-30T18:01:44.467898Z","montara-mountain_20250830_180144.jpg","5","Light Fog","0.8","The mountains in the distance appear slightly hazy, suggesting the presence of light fog.  The details of the mountains are still visible, however, indicating that the fog is not dense. The sky is clear and blue.","8000","[""Light Fog"", ""Clear Skies""]","success","","gs://karlcam-fog-data/images/montara-mountain_20250830_180144.jpg","2025-08-30T18:01:47.399083Z"
"153","34","caltrans-i80-us101","2025-08-30T18:31:27.932195Z","caltrans-i80-us101_20250830_183127.jpg","20","Light Fog","0.8","A slight haze or light fog is visible, reducing contrast and slightly obscuring distant objects.  The overall image is still relatively clear, and details of cars are visible across most of the image.  The haziness appears more pronounced in the background.","1000-2000 meters","[""Light Fog"", ""Haze"", ""Overcast""]","success","","gs://karlcam-fog-data/images/caltrans-i80-us101_20250830_183127.jpg","2025-08-30T18:31:31.94559Z"
"154","34","marina-district","2025-08-30T18:31:32.28458Z","marina-district_20250830_183132.jpg","0","Clear","1","The image shows the Golden Gate Bridge and surrounding landscape with excellent visibility.  There are no visual indicators of fog, such as reduced visibility, haze, or obscuration of distant objects. The colors are vivid and the details are sharp.",">10000","[""clear"", ""sunny""]","success","","gs://karlcam-fog-data/images/marina-district_20250830_183132.jpg","2025-08-30T18:31:34.679119Z"
"155","34","pacifica-pier","2025-08-30T18:31:35.121036Z","pacifica-pier_20250830_183135.jpg","5","Light Fog","0.8","The distant mountains and shoreline appear slightly hazy, suggesting the presence of light fog.  The overall visibility is still good, with clear details visible closer to the camera. The haze is more apparent on the horizon.","10000","[""Light Fog"", ""Clear Skies""]","success","","gs://karlcam-fog-data/images/pacifica-pier_20250830_183135.jpg","2025-08-30T18:31:37.246178Z"
"156","34","fogcam","2025-08-30T18:31:38.112824Z","fogcam_20250830_183138.jpg","0","Clear","1","The image shows a clear night scene.  Visibility is excellent; there is no haze, mist, or reduction in visibility that would indicate fog.  Buildings and landscaping are clearly visible.",">10000","[""clear"", ""night""]","success","","gs://karlcam-fog-data/images/fogcam_20250830_183138.jpg","2025-08-30T18:31:40.398749Z"
"157","34","montara-mountain","2025-08-30T18:31:41.085182Z","montara-mountain_20250830_183141.jpg","5","Light Fog","0.8","The mountains in the background appear slightly hazy, indicating the presence of a light fog.  The overall visibility is still quite good, with details on the mountains and buildings readily apparent. The haze is subtle but noticeable, especially when comparing the sharper foreground with the slightly blurred background.","5000","[""Light Fog"", ""Clear Skies""]","success","","gs://karlcam-fog-data/images/montara-mountain_20250830_183141.jpg","2025-08-30T18:31:45.324835Z"
"158","35","caltrans-i80-us101","2025-08-30T19:01:51.138766Z","caltrans-i80-us101_20250830_190151.jpg","10","Clear","0.95","The image shows a clear view of the highway and surrounding area.  There is no visible haze or reduction in visibility that would indicate fog.  Objects are easily discernible at a distance.",">1000","[""Clear""]","success","","gs://karlcam-fog-data/images/caltrans-i80-us101_20250830_190151.jpg","2025-08-30T19:01:54.878133Z"
"159","35","marina-district","2025-08-30T19:01:55.198417Z","marina-district_20250830_190155.jpg","5","Clear","0.95","The image shows the Golden Gate Bridge and surrounding landscape with good visibility.  There is a slight haze or atmospheric perspective, causing distant objects to appear slightly less sharp, but this is not indicative of fog. The colors are relatively saturated, and details are clearly visible across the entire scene.","10000+","[""Clear"", ""Slight Haze""]","success","","gs://karlcam-fog-data/images/marina-district_20250830_190155.jpg","2025-08-30T19:01:57.664981Z"
"160","35","pacifica-pier","2025-08-30T19:01:58.105326Z","pacifica-pier_20250830_190158.jpg","5","Clear","0.95","The image shows a clear sky with some thin, high clouds.  The horizon is visible and objects in the distance are easily discernible. There is no noticeable haze or reduction in visibility near the ground.",">10000","[""Clear"", ""few high clouds""]","success","","gs://karlcam-fog-data/images/pacifica-pier_20250830_190158.jpg","2025-08-30T19:02:00.157091Z"
"161","35","fogcam","2025-08-30T19:02:00.932234Z","fogcam_20250830_190200.jpg","0","Clear","1","The image shows a clear night scene.  Buildings, trees, and ground details are sharply visible. There is no haze or reduction in visibility that would indicate fog.",">10000","[""clear"", ""night""]","success","","gs://karlcam-fog-data/images/fogcam_20250830_190200.jpg","2025-08-30T19:02:03.318372Z"
"162","35","montara-mountain","2025-08-30T19:02:03.956516Z","montara-mountain_20250830_190203.jpg","5","Light Fog","0.8","The distant mountains appear slightly hazy, indicating the presence of light fog.  The sky is clear and blue, however, suggesting the fog is not dense or widespread. The haziness is subtle and could also be attributed to atmospheric perspective.","5000 meters","[""Light Fog"", ""Clear Skies""]","success","","gs://karlcam-fog-data/images/montara-mountain_20250830_190203.jpg","2025-08-30T19:02:06.885146Z"
"163","36","caltrans-i80-us101","2025-08-30T19:31:12.560079Z","caltrans-i80-us101_20250830_193112.jpg","0","Clear","1","The image shows excellent visibility.  There are no visual cues such as reduced contrast, haziness, or a milky appearance that would indicate the presence of fog. Objects are clearly visible at a significant distance.",">1000","[""Clear""]","success","","gs://karlcam-fog-data/images/caltrans-i80-us101_20250830_193112.jpg","2025-08-30T19:31:15.869066Z"
"164","36","marina-district","2025-08-30T19:31:16.184744Z","marina-district_20250830_193116.jpg","5","Clear","0.95","The Golden Gate Bridge and surrounding hills are clearly visible. There is no noticeable haze or reduction in visibility that would indicate fog. The sky is relatively clear.",">10000","[""Clear"", ""Good Visibility""]","success","","gs://karlcam-fog-data/images/marina-district_20250830_193116.jpg","2025-08-30T19:31:18.305608Z"
"165","36","pacifica-pier","2025-08-30T19:31:18.724601Z","pacifica-pier_20250830_193118.jpg","5","Light Fog","0.8","There is a slight haziness visible on the horizon, particularly noticeable in the distant hills/mountains.  The overall visibility is still quite good, with clear details visible along the shoreline and pier. The haziness suggests a light fog or possibly a thin layer of atmospheric moisture.","10000","[""Light Fog"", ""Clear Skies"", ""Sunny""]","success","","gs://karlcam-fog-data/images/pacifica-pier_20250830_193118.jpg","2025-08-30T19:31:20.838618Z"
"166","36","fogcam","2025-08-30T19:31:21.717926Z","fogcam_20250830_193121.jpg","0","Clear","1","The image shows a clear night scene.  There is no visible reduction in visibility due to fog or other atmospheric obscurants. Lights are clearly visible at a distance.",">1000","[""Clear"", ""Night""]","success","","gs://karlcam-fog-data/images/fogcam_20250830_193121.jpg","2025-08-30T19:31:23.868574Z"
"167","36","montara-mountain","2025-08-30T19:31:24.465934Z","montara-mountain_20250830_193124.jpg","5","Clear","0.95","The image shows a clear view of distant mountains.  There is no visible haze or reduction in visibility that would indicate fog. The sky is clear and blue. While there might be a slight atmospheric effect on the distant mountains causing them to appear slightly hazy, this is not fog.","10000+","[""Clear""]","success","","gs://karlcam-fog-data/images/montara-mountain_20250830_193124.jpg","2025-08-30T19:31:27.271259Z"
"168","37","caltrans-i80-us101","2025-08-30T20:01:33.683581Z","caltrans-i80-us101_20250830_200133.jpg","5","Clear","0.95","The image shows a clear view of the highway and surrounding area.  There is no visible reduction in visibility due to fog or haze.  Objects are sharply defined at all distances visible in the frame.",">1000","[""Clear""]","success","","gs://karlcam-fog-data/images/caltrans-i80-us101_20250830_200133.jpg","2025-08-30T20:01:37.098891Z"
"169","37","marina-district","2025-08-30T20:01:37.399045Z","marina-district_20250830_200137.jpg","5","Clear","0.95","The image shows the Golden Gate Bridge with good visibility.  There is a slight haziness in the distance, but it does not significantly impair visibility of the bridge or surrounding hills. The sky is clear and relatively bright. The lack of any noticeable obscuration of objects suggests clear conditions.","10000+","[""Clear"", ""Slight Haziness""]","success","","gs://karlcam-fog-data/images/marina-district_20250830_200137.jpg","2025-08-30T20:01:39.86476Z"
"170","37","pacifica-pier","2025-08-30T20:01:40.348309Z","pacifica-pier_20250830_200140.jpg","10","Light Fog","0.8","A very light haze or fog is visible on the horizon, reducing the clarity of the distant land.  The closer objects are clearly visible, indicating the fog is not dense. The overall scene is still relatively clear.","10000 meters","[""Light Fog"", ""Clear Skies"", ""Sunny""]","success","","gs://karlcam-fog-data/images/pacifica-pier_20250830_200140.jpg","2025-08-30T20:01:42.600604Z"
"171","37","fogcam","2025-08-30T20:01:43.463326Z","fogcam_20250830_200143.jpg","0","Clear","1","The image shows a clear night scene.  There is no visible reduction in visibility due to fog or mist.  Lights are clearly visible and objects at a distance are easily discernible.",">1000","[""Clear"", ""Night""]","success","","gs://karlcam-fog-data/images/fogcam_20250830_200143.jpg","2025-08-30T20:01:45.528635Z"
"172","37","montara-mountain","2025-08-30T20:01:46.148194Z","montara-mountain_20250830_200146.jpg","0","Clear","1","The image shows a clear blue sky and excellent visibility.  Mountains in the distance are clearly visible with no haze or obscuring fog.",">10000","[""Clear"", ""Sunny""]","success","","gs://karlcam-fog-data/images/montara-mountain_20250830_200146.jpg","2025-08-30T20:01:48.997445Z"
"173","38","caltrans-i80-us101","2025-08-30T20:31:36.726832Z","caltrans-i80-us101_20250830_203136.jpg","10","Light Fog","0.7","A slight haziness is visible, particularly in the distance.  Visibility appears reduced compared to what would be expected on a clear day, but objects remain largely discernible. The haziness is not dense enough to significantly obscure details of the vehicles on the highway.","1000-2000 meters","[""Light Fog"", ""Traffic Congestion""]","success","","gs://karlcam-fog-data/images/caltrans-i80-us101_20250830_203136.jpg","2025-08-30T20:31:40.766244Z"
"174","38","marina-district","2025-08-30T20:31:41.057805Z","marina-district_20250830_203141.jpg","5","Light Fog","0.8","The image shows a slightly hazy appearance, reducing the contrast and sharpness of distant objects. The Golden Gate Bridge and hills are visible, but appear slightly muted and less defined than they would on a perfectly clear day.  There's no significant obscuration, but a thin veil of fog or haze is present.","5000 meters","[""Light Fog"", ""Clear Skies (partially obscured)""]","success","","gs://karlcam-fog-data/images/marina-district_20250830_203141.jpg","2025-08-30T20:31:43.526975Z"
"175","38","pacifica-pier","2025-08-30T20:31:43.933976Z","pacifica-pier_20250830_203143.jpg","10","Light Fog","0.8","A very faint haze is visible on the horizon, reducing the contrast and clarity of distant objects.  The overall scene remains quite clear, with good visibility closer to the camera.  The haze is subtle and could be interpreted as atmospheric conditions rather than true fog.","10000+","[""Light Haze"", ""Clear Skies""]","success","","gs://karlcam-fog-data/images/pacifica-pier_20250830_203143.jpg","2025-08-30T20:31:46.201395Z"
"176","38","fogcam","2025-08-30T20:31:47.000847Z","fogcam_20250830_203147.jpg","0","Clear","1","The image shows a clear night scene.  Visibility is excellent; there is no haze, mist, or reduction in visibility due to atmospheric conditions.  Lighting from buildings and streetlights illuminates the scene clearly.","10000+","[""Clear"", ""Night""]","success","","gs://karlcam-fog-data/images/fogcam_20250830_203147.jpg","2025-08-30T20:31:49.445918Z"
"177","38","montara-mountain","2025-08-30T20:31:50.006712Z","montara-mountain_20250830_203150.jpg","5","Clear","0.95","The mountains in the background are clearly visible, with good detail and contrast.  There is no noticeable haze or reduction in visibility that would suggest fog. The sky is also clear and blue.",">10000","[""clear"", ""sunny""]","success","","gs://karlcam-fog-data/images/montara-mountain_20250830_203150.jpg","2025-08-30T20:31:52.663861Z"
"178","39","caltrans-i80-us101","2025-08-30T21:01:30.442112Z","caltrans-i80-us101_20250830_210130.jpg","10","Clear","0.95","The image shows a clear view of the highway and surrounding area. There is no visible haze or reduction in visibility that would indicate fog. The colors are vibrant and details are sharp.",">10000","[""Clear""]","success","","gs://karlcam-fog-data/images/caltrans-i80-us101_20250830_210130.jpg","2025-08-30T21:01:34.078558Z"
"179","39","marina-district","2025-08-30T21:01:34.414463Z","marina-district_20250830_210134.jpg","5","Clear","0.95","The image shows the Golden Gate Bridge and surrounding landscape with good visibility.  There is a slight haze or atmospheric perspective, causing a slight bluish tint to distant elements, but this is not indicative of fog. The bridge and hills are clearly visible and detailed, indicating no significant reduction in visibility.","10000+","[""Clear"", ""Slight Haze""]","success","","gs://karlcam-fog-data/images/marina-district_20250830_210134.jpg","2025-08-30T21:01:36.86999Z"
"180","39","pacifica-pier","2025-08-30T21:01:37.328162Z","pacifica-pier_20250830_210137.jpg","5","Clear","0.95","The image shows a clear view of the ocean and coastline. There is a slight haze or atmospheric perspective visible in the distance, but it is not thick enough to be considered fog. Visibility is excellent.","10000+","[""Clear"", ""Slight Haze"", ""Sunny""]","success","","gs://karlcam-fog-data/images/pacifica-pier_20250830_210137.jpg","2025-08-30T21:01:39.559324Z"
"181","39","fogcam","2025-08-30T21:01:40.383429Z","fogcam_20250830_210140.jpg","0","Clear","1","The image shows a clear night scene.  Buildings and landscaping are easily visible, with no reduction in visibility due to fog or other atmospheric obscurants. Lights are clearly visible at a distance.",">1000","[""clear"", ""night""]","success","","gs://karlcam-fog-data/images/fogcam_20250830_210140.jpg","2025-08-30T21:01:42.311568Z"
"182","39","montara-mountain","2025-08-30T21:01:42.879334Z","montara-mountain_20250830_210142.jpg","0","Clear","1","The image shows a clear blue sky and excellent visibility to distant mountains.  There are no visual indicators of fog, haze, or reduced visibility.",">10000","[""Clear"", ""Sunny""]","success","","gs://karlcam-fog-data/images/montara-mountain_20250830_210142.jpg","2025-08-30T21:01:45.947801Z"
"183","40","caltrans-i80-us101","2025-08-30T21:31:22.823101Z","caltrans-i80-us101_20250830_213122.jpg","5","Clear","0.95","The image shows a clear view of the highway and surrounding area.  There is no visible haze or reduction in visibility that would indicate fog. The scene is brightly lit and objects are sharply defined at a distance.","10000+","[""Clear""]","success","","gs://karlcam-fog-data/images/caltrans-i80-us101_20250830_213122.jpg","2025-08-30T21:31:26.372104Z"
"290","61","pacifica-pier","2025-08-31T23:01:22.996677Z","pacifica-pier_20250831_230122.jpg","0","Clear","1","The image shows a clear sky with good visibility. There is no haze or reduction in visibility due to fog. Distant objects like the pier are clearly visible.",">10000","[""Clear"", ""Sunny""]","success","","gs://karlcam-fog-data/images/pacifica-pier_20250831_230122.jpg","2025-08-31T23:01:24.98939Z"
"184","40","marina-district","2025-08-30T21:31:26.623164Z","marina-district_20250830_213126.jpg","5","Light Fog","0.8","The image shows a slightly hazy or misty condition, particularly noticeable in the sky and on the water.  The Golden Gate Bridge and surrounding hills are clearly visible, indicating that the fog is not dense. The slight haziness reduces contrast and clarity.","5000 meters","[""Light Fog"", ""Clear Sky""]","success","","gs://karlcam-fog-data/images/marina-district_20250830_213126.jpg","2025-08-30T21:31:28.88Z"
"185","40","pacifica-pier","2025-08-30T21:31:29.394607Z","pacifica-pier_20250830_213129.jpg","5","Clear","0.95","The image shows a clear sky with good visibility. There is a slight haze visible on the horizon, but it does not significantly impair visibility.  Objects are clearly visible across the entire scene.","10000+","[""Clear"", ""Slight Haze""]","success","","gs://karlcam-fog-data/images/pacifica-pier_20250830_213129.jpg","2025-08-30T21:31:31.622411Z"
"186","40","fogcam","2025-08-30T21:31:32.452253Z","fogcam_20250830_213132.jpg","0","Clear","1","The image shows a clear night scene.  Visibility is excellent; there is no indication of fog or reduced visibility in the atmosphere. Buildings and landscape features are clearly visible.",">10000","[""clear"", ""night""]","success","","gs://karlcam-fog-data/images/fogcam_20250830_213132.jpg","2025-08-30T21:31:34.492011Z"
"187","40","montara-mountain","2025-08-30T21:31:35.06044Z","montara-mountain_20250830_213135.jpg","0","Clear","1","The image shows a clear blue sky and excellent visibility to the distant mountains.  There are no visual indicators of fog or reduced visibility.","10000+","[""Clear"", ""Sunny""]","success","","gs://karlcam-fog-data/images/montara-mountain_20250830_213135.jpg","2025-08-30T21:31:37.962106Z"
"188","41","caltrans-i80-us101","2025-08-30T22:01:16.828245Z","caltrans-i80-us101_20250830_220116.jpg","15","Light Fog","0.7","A slight haziness is visible, reducing contrast slightly, particularly in the distance.  The overall image is still relatively clear, with no significant reduction in visibility of nearby objects.  The haziness appears more like a light atmospheric veil than dense fog.","1000+","[""Light Fog"", ""Clear Skies (mostly)""]","success","","gs://karlcam-fog-data/images/caltrans-i80-us101_20250830_220116.jpg","2025-08-30T22:01:20.369065Z"
"189","41","marina-district","2025-08-30T22:01:20.628711Z","marina-district_20250830_220120.jpg","10","Light Fog","0.8","The image shows a slight haziness reducing the contrast and clarity of distant objects, such as the hills in the background.  The Golden Gate Bridge is clearly visible, and there is no significant reduction in visibility. The haziness is more pronounced in the upper portions of the image.","10000+","[""Light Fog"", ""Clear Skies""]","success","","gs://karlcam-fog-data/images/marina-district_20250830_220120.jpg","2025-08-30T22:01:23.048672Z"
"190","41","pacifica-pier","2025-08-30T22:01:23.466044Z","pacifica-pier_20250830_220123.jpg","0","Clear","1","The image shows a clear sky and excellent visibility.  There are no signs of fog or haze obscuring the view of the ocean, pier, and distant horizon.",">10000","[""clear"", ""sunny""]","success","","gs://karlcam-fog-data/images/pacifica-pier_20250830_220123.jpg","2025-08-30T22:01:25.83471Z"
"191","41","fogcam","2025-08-30T22:01:26.657374Z","fogcam_20250830_220126.jpg","0","Clear","1","The image shows a clear night scene.  Visibility is excellent;  buildings and landscaping are easily visible. There is no haze or reduction in contrast that would indicate fog.",">1000","[""clear"", ""night""]","success","","gs://karlcam-fog-data/images/fogcam_20250830_220126.jpg","2025-08-30T22:01:28.830702Z"
"192","41","montara-mountain","2025-08-30T22:01:29.464847Z","montara-mountain_20250830_220129.jpg","0","Clear","1","The image shows clear visibility to distant mountains.  There is no haze or reduction in visibility that would indicate fog. The sky is clear and blue.",">10000","[""Clear"", ""Sunny""]","success","","gs://karlcam-fog-data/images/montara-mountain_20250830_220129.jpg","2025-08-30T22:01:32.586448Z"
"193","42","caltrans-i80-us101","2025-08-30T22:31:05.392263Z","caltrans-i80-us101_20250830_223105.jpg","5","Clear","0.95","The image shows a clear view of the highway and surrounding area.  There is no visible haze or reduction in visibility that would indicate fog. The colors are vibrant and details are sharp.",">1000","[""Clear""]","success","","gs://karlcam-fog-data/images/caltrans-i80-us101_20250830_223105.jpg","2025-08-30T22:31:08.868981Z"
"194","42","marina-district","2025-08-30T22:31:09.16702Z","marina-district_20250830_223109.jpg","10","Clear","0.95","The image shows the Golden Gate Bridge and surrounding areas with excellent visibility.  There is no haze or reduction in clarity that would suggest fog. The details of the bridge, boats, and hills are sharp and well-defined.","10000+","[""Clear""]","success","","gs://karlcam-fog-data/images/marina-district_20250830_223109.jpg","2025-08-30T22:31:11.456065Z"
"195","42","pacifica-pier","2025-08-30T22:31:11.980364Z","pacifica-pier_20250830_223111.jpg","0","Clear","1","The image shows a clear sky and excellent visibility.  The horizon is sharp and distant objects, such as the pier, are easily visible. There is no haze or reduction in clarity.",">10000","[""clear"", ""sunny"", ""calm seas""]","success","","gs://karlcam-fog-data/images/pacifica-pier_20250830_223111.jpg","2025-08-30T22:31:14.09118Z"
"196","42","fogcam","2025-08-30T22:31:14.909677Z","fogcam_20250830_223114.jpg","0","Clear","1","The image shows a clear night scene.  Visibility is excellent; there is no haze or reduction in contrast due to fog.  Lights are clearly visible at significant distances.",">1000","[""Clear"", ""Night""]","success","","gs://karlcam-fog-data/images/fogcam_20250830_223114.jpg","2025-08-30T22:31:17.035061Z"
"197","42","montara-mountain","2025-08-30T22:31:17.661809Z","montara-mountain_20250830_223117.jpg","5","Clear","0.95","The image shows a clear view of distant mountains and houses.  There is no visible haze or reduction in visibility that would indicate fog. The sky is also clear and blue.",">10000","[""clear"", ""sunny""]","success","","gs://karlcam-fog-data/images/montara-mountain_20250830_223117.jpg","2025-08-30T22:31:20.692684Z"
"198","43","caltrans-i80-us101","2025-08-30T23:01:30.597939Z","caltrans-i80-us101_20250830_230130.jpg","0","Clear","1","The image shows excellent visibility.  There is no haze, mist, or reduction in visibility that would indicate fog.  Objects are clearly visible at a considerable distance.",">10000","[""Clear""]","success","","gs://karlcam-fog-data/images/caltrans-i80-us101_20250830_230130.jpg","2025-08-30T23:01:34.181422Z"
"199","43","marina-district","2025-08-30T23:01:34.486526Z","marina-district_20250830_230134.jpg","20","Light Fog","0.8","The image shows a slight haziness reducing the contrast and clarity of the distant hills and the Golden Gate Bridge.  The colors appear slightly muted, which is a common characteristic of light fog. However, details are still relatively visible, suggesting it's not a heavy fog condition.  Visibility is reduced but not severely.","5000 meters","[""Light Fog"", ""Overcast""]","success","","gs://karlcam-fog-data/images/marina-district_20250830_230134.jpg","2025-08-30T23:01:36.911682Z"
"200","43","pacifica-pier","2025-08-30T23:01:37.331177Z","pacifica-pier_20250830_230137.jpg","0","Clear","1","The image shows a clear sky and excellent visibility.  There are no signs of fog or haze obscuring the horizon or any objects in the scene. The distant pier and ocean are clearly visible.","10000+","[""Clear"", ""Sunny""]","success","","gs://karlcam-fog-data/images/pacifica-pier_20250830_230137.jpg","2025-08-30T23:01:39.468077Z"
